Hotel ID,Hotel Name,Hotel Rank,Hotel Address,Total Score,Vị trí,Độ sạch sẽ,Dịch vụ,Tiện nghi,Đáng giá tiền,Sự thoải mái và chất lượng phòng
38_18,"Căn hộ 45 m² 1 phòng ngủ, 1 phòng tắm riêng ở Vĩnh Phước (1 bedroom luxury apartment with infinity pool)",,"Vĩnh Phước, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
38_19,"Chung cư 50 m² 2 phòng ngủ, 1 phòng tắm riêng ở Vĩnh Trường (Lotus home Nha Trang, Luxury 2-bedroom apartment)",,"Vĩnh Trường, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
38_20,"Nhà riêng 200 m² 2 phòng ngủ, 6 phòng tắm riêng ở Vịnh Vân Phong (nhà nghỉ homestay yên lành dốc lết)",,"Vịnh Ninh Vân, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
38_21,"Chung cư 35 m² 1 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (Room with 2 beds(4 people)- La Sea 2)",,"Lộc Thọ, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
38_22,"Căn hộ 80 m² 2 phòng ngủ, 2 phòng tắm riêng ở Xương Huân (E4.7- Ốc Đảo Xanh Phố Biển - Chợ Đầm)",,"Xương Huân, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
38_23,"Căn hộ 35 m² 1 phòng ngủ, 1 phòng tắm riêng ở Khánh Hoà (Arena Apartment Sea View Cam Ranh Resort)",,"Huyện Diên Khánh, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
38_24,"Chung cư 35 m² 2 phòng ngủ, 1 phòng tắm riêng ở Vĩnh Phước (STUDIO 3920B- THE BEST PANORAMIC NHA TRANG SEAVIEW)",,"Vĩnh Phước, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
38_25,Khu nghỉ dưỡng Paradise Dốc Lết - Trọn gói (Paradise Resort Doc Let - All Inclusive),,"Biển Dốc Lết, Tổ Dân Phố 2 Đông Hải, Ninh Hải, Ninh Hòa, Khánh Hòa, Dốc Lết, Nha Trang, Việt Nam, 650000",9.0,9.1,9.0,9.6,8.9,9.0,8.299999999999999
38_26,Uyên Phương Hotel Nha Trang,,"1062 Lê Hồng Phong, Phước Long, Nha Trang, Khánh Hoà, Uyên Phương Hotel Nha Trang, Phước Long, Nha Trang, Việt Nam, 65000",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
38_27,"Căn hộ 66 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (Lam House Nha Trang Sea View)",,"Vĩnh Phước, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
38_28,"Chung cư 71 m² 1 phòng ngủ, 1 phòng tắm riêng ở Cam Hải Đông (Resort Cam Ranh - 5 star resort Experience)",,"Cam Hải Đông, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
38_29,"Biệt thự 500 m² 5 phòng ngủ, 4 phòng tắm riêng ở Vĩnh Trường (MERMAID VILLA )",,"Vĩnh Trường, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
38_30,"Căn hộ 100 m² 1 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (M&N House)",,"Lộc Thọ, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
39_1,"Căn hộ 60 m² 2 phòng ngủ, 1 phòng tắm riêng ở Vĩnh Phước (căn hộ du lịch mường thanh viễn triều)",,"Vĩnh Phước, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
39_2,"Nhà riêng 80 m² 3 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (Căn Hộ 3 Phòng Ngủ)",,"Vĩnh Phước, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
39_3,Noble Swan Residence & Hotel Nha Trang,,"50 Đường Phạm Ngọc Thạch, Vĩnh Hải, Nha Trang, Việt Nam, 650000",9.2,8.0,10.0,8.045620437956204,7.701666666666666,10.0,8.299999999999999
39_4,Nhà mặt đất studio 22 m² có 1 phòng tắm riêng ở Tân Lập (COSTAL HOME - Central Square - BEACH only 200m),,"Tân Lập, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
39_5,"Chung cư 60 m² 2 phòng ngủ, 1 phòng tắm riêng ở Vĩnh Phước (Nha trang Apartment)",,"Vĩnh Phước, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
39_6,Khách sạn Magnolia Cam Ranh (Magnolia Hotel Cam Ranh),,"147 Đại Lộ Hùng Vương Nghĩa Bình Cam Nghĩa Cam Ranh Khánh Hòa, Cam Ranh, Nha Trang, Việt Nam",7.3,7.5,6.9,8.8,6.6,8.0,8.299999999999999
39_7,Khách sạn & Căn hộ Moonlight Bay (Moonlight Bay hotel & apartment),,"194/14 đường 2 tháng 4 ( Bờ Kè Nam ), Xương Huân, Nha Trang, Việt Nam, 65000",8.7,8.3,9.0,9.2,8.7,9.1,8.299999999999999
39_8,SANDALS ISLAND HOTEL,,"11 Biệt Thự, Lộc Thọ, Nha Trang, Việt Nam, 650000",9.4,9.6,9.6,9.6,9.2,9.1,8.299999999999999
39_9,"Căn hộ 60 m² 2 phòng ngủ, 1 phòng tắm riêng ở Vĩnh Phước (Căn hộ du lịch cao cấp)",,"Vĩnh Phước, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
39_10,"Căn hộ 68 m² 2 phòng ngủ, 2 phòng tắm riêng ở Xương Huân (HOME NHA TRANG)",,"Xương Huân, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
39_11,"Căn hộ 69 m² 2 phòng ngủ, 1 phòng tắm riêng ở Vĩnh Phước (You2 Muong Thanh Oceanus Apartments With City View)",,"Vĩnh Phước, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
39_12,"Căn hộ 68 m² 2 phòng ngủ, 2 phòng tắm riêng ở Xương Huân (Căn hộ Mường Thanh luxury)",,"Xương Huân, Nha Trang, Việt Nam",10.0,10.0,10.0,10.0,10.0,10.0,8.299999999999999
39_13,"Căn hộ 70 m² 3 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (Căn 2416-Tòa OC3B Mường Thanh Viễn Triều)",,"Vĩnh Phước, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
39_14,"Biệt thự 75 m² 2 phòng ngủ, 2 phòng tắm riêng ở Biển Bãi Dài (Villa vinmeliá - Just for you!)",,"Cam Hải Đông, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
39_15,"Nhà riêng 25 m² 1 phòng ngủ, 1 phòng tắm riêng ở Cam Hải Đông (Room#101 - Garden view- H2B Homestay)",,"Cam Hải Đông, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
39_16,"Chung cư 64 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (Nallan Host - 2BR APT SEA FRONT - FREE AIRPORT P/U)",,"Vĩnh Phước, Nha Trang, Việt Nam",9.2,10.0,8.0,8.0,10.0,10.0,8.299999999999999
39_17,Gold Coast Hotel Nha Trang,,"12 Trần Nguyên Hãn, Tân Lập, 10, Tân Lập, Nha Trang, Việt Nam, 650000",8.2,9.0,8.1,8.9,8.0,8.9,8.299999999999999
39_18,"Nhà mặt đất 20 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (NEVA HOTEL NHA TRANG (SINGLE ROOM))",,"Vĩnh Phước, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
39_19,"Chung cư 45 m² 1 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (Two Bed Ocean View Rubies Apartment)",,"Lộc Thọ, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
39_20,"Nhà riêng 100 m² 2 phòng ngủ, 2 phòng tắm riêng ở Xương Huân (Appartment 2BR seaview S35.08)",,"Lộc Thọ, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
39_21,"Nhà riêng 400 m² 4 phòng ngủ, 2 phòng tắm riêng ở Phước Hạ (Nhà vườn sinh thái phố biển Nha Trang)",,"Phước Hạ, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
39_22,"Căn hộ 55 m² 1 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (Free Pool & Spa bath Panorama Nha Trang Luxury)",,"Lộc Thọ, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
39_23,"Căn hộ 50 m² 2 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (Ocean View Apartment)",,"Lộc Thọ, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
39_24,Căn hộ studio 40 m² có 1 phòng tắm riêng ở Lộc Thọ (Beach Appartment Center Nha Trang City ),,"Lộc Thọ, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
39_25,"Nhà riêng 45 m² 2 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (Luxury Ocean View 2 Bed Room Apartment)",,"Lộc Thọ, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
39_26,"Căn hộ 40 m² 1 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (Native house - Panorama 2605A)",,"02 Hung Vuong, Panorama, Lộc Thọ, Nha Trang, Việt Nam, 650000",7.2,7.5,7.1,7.1,7.701666666666666,7.923015873015873,8.299999999999999
39_27,"Căn hộ 774 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (Two Bedroom Sea View Apartment)",,"Vĩnh Phước, Nha Trang, Việt Nam",6.1,6.7,7.3,5.3,6.0,5.3,8.299999999999999
39_28,"Căn hộ 35 m² 1 phòng ngủ, 1 phòng tắm riêng ở Khánh Hoà (Arena Apartment Sea View Cam Ranh Resort)",,"Huyện Diên Khánh, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
39_29,"Chung cư 35 m² 2 phòng ngủ, 1 phòng tắm riêng ở Vĩnh Phước (STUDIO 3920B- THE BEST PANORAMIC NHA TRANG SEAVIEW)",,"Vĩnh Phước, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
39_30,Uyên Phương Hotel Nha Trang,,"1062 Lê Hồng Phong, Phước Long, Nha Trang, Khánh Hoà, Uyên Phương Hotel Nha Trang, Phước Long, Nha Trang, Việt Nam, 65000",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
40_1,Stella Maris Nha Trang Hotel,,"57 Tuệ Tĩnh, Lộc Thọ, Nha Trang, Việt Nam",8.1,8.1,8.2,8.3,7.9,8.1,8.299999999999999
40_2,"Căn hộ 66 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (Lam House Nha Trang Sea View)",,"Vĩnh Phước, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
40_3,"Chung cư 71 m² 1 phòng ngủ, 1 phòng tắm riêng ở Cam Hải Đông (Resort Cam Ranh - 5 star resort Experience)",,"Cam Hải Đông, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
40_4,"Biệt thự 500 m² 5 phòng ngủ, 4 phòng tắm riêng ở Vĩnh Trường (MERMAID VILLA )",,"Vĩnh Trường, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
40_5,"Căn hộ 100 m² 1 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (M&N House)",,"Lộc Thọ, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
40_6,"Căn hộ 60 m² 2 phòng ngủ, 1 phòng tắm riêng ở Vĩnh Phước (căn hộ du lịch mường thanh viễn triều)",,"Vĩnh Phước, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
40_7,"Nhà riêng 80 m² 3 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (Căn Hộ 3 Phòng Ngủ)",,"Vĩnh Phước, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
40_8,Noble Swan Residence & Hotel Nha Trang,,"50 Đường Phạm Ngọc Thạch, Vĩnh Hải, Nha Trang, Việt Nam, 650000",9.2,8.0,10.0,8.045620437956204,7.701666666666666,10.0,8.299999999999999
40_9,Nhà mặt đất studio 22 m² có 1 phòng tắm riêng ở Tân Lập (COSTAL HOME - Central Square - BEACH only 200m),,"Tân Lập, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
40_10,"Chung cư 60 m² 2 phòng ngủ, 1 phòng tắm riêng ở Vĩnh Phước (Nha trang Apartment)",,"Vĩnh Phước, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
40_11,iSea by the sea,,"Ninh Tinh, Ninh Phuoc, Ninh Hoa, Khanh Hoa, Vịnh Ninh Vân, Nha Trang, Việt Nam, 650000",8.0,6.7,8.9,9.8,6.7,7.8,8.299999999999999
40_12,"Căn hộ 60 m² 2 phòng ngủ, 1 phòng tắm riêng ở Vĩnh Phước (Căn hộ du lịch cao cấp)",,"Vĩnh Phước, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
40_13,"Căn hộ 68 m² 2 phòng ngủ, 2 phòng tắm riêng ở Xương Huân (HOME NHA TRANG)",,"Xương Huân, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
40_14,"Căn hộ 69 m² 2 phòng ngủ, 1 phòng tắm riêng ở Vĩnh Phước (You2 Muong Thanh Oceanus Apartments With City View)",,"Vĩnh Phước, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
40_15,"Căn hộ 68 m² 2 phòng ngủ, 2 phòng tắm riêng ở Xương Huân (Căn hộ Mường Thanh luxury)",,"Xương Huân, Nha Trang, Việt Nam",10.0,10.0,10.0,10.0,10.0,10.0,8.299999999999999
40_16,"Căn hộ 70 m² 3 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (Căn 2416-Tòa OC3B Mường Thanh Viễn Triều)",,"Vĩnh Phước, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
40_17,"Biệt thự 75 m² 2 phòng ngủ, 2 phòng tắm riêng ở Biển Bãi Dài (Villa vinmeliá - Just for you!)",,"Cam Hải Đông, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
40_18,"Nhà riêng 25 m² 1 phòng ngủ, 1 phòng tắm riêng ở Cam Hải Đông (Room#101 - Garden view- H2B Homestay)",,"Cam Hải Đông, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
40_19,"Chung cư 64 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (Nallan Host - 2BR APT SEA FRONT - FREE AIRPORT P/U)",,"Vĩnh Phước, Nha Trang, Việt Nam",9.2,10.0,8.0,8.0,10.0,10.0,8.299999999999999
40_20,"Nhà mặt đất 20 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (NEVA HOTEL NHA TRANG (SINGLE ROOM))",,"Vĩnh Phước, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
40_21,Khu biệt thự Casa Blanca (Casa Blanca Villas),,"r 14 Pho Rung Nha Trang Khanh Hoa, Vĩnh Trường, Nha Trang, Việt Nam, 650000",9.1,9.0,9.2,9.3,9.0,9.0,8.299999999999999
40_22,"Chung cư 45 m² 1 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (Two Bed Ocean View Rubies Apartment)",,"Lộc Thọ, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
40_23,"Nhà riêng 100 m² 2 phòng ngủ, 2 phòng tắm riêng ở Xương Huân (Appartment 2BR seaview S35.08)",,"Lộc Thọ, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
40_24,"Nhà riêng 400 m² 4 phòng ngủ, 2 phòng tắm riêng ở Phước Hạ (Nhà vườn sinh thái phố biển Nha Trang)",,"Phước Hạ, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
40_25,"Căn hộ 55 m² 1 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (Free Pool & Spa bath Panorama Nha Trang Luxury)",,"Lộc Thọ, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
40_26,"Căn hộ 50 m² 2 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (Ocean View Apartment)",,"Lộc Thọ, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
40_27,Căn hộ studio 40 m² có 1 phòng tắm riêng ở Lộc Thọ (Beach Appartment Center Nha Trang City ),,"Lộc Thọ, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
40_28,"Nhà riêng 45 m² 2 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (Luxury Ocean View 2 Bed Room Apartment)",,"Lộc Thọ, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
40_29,"Căn hộ 40 m² 1 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (Native house - Panorama 2605A)",,"02 Hung Vuong, Panorama, Lộc Thọ, Nha Trang, Việt Nam, 650000",7.2,7.5,7.1,7.1,7.701666666666666,7.923015873015873,8.299999999999999
40_30,"Căn hộ 774 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (Two Bedroom Sea View Apartment)",,"Vĩnh Phước, Nha Trang, Việt Nam",6.1,6.7,7.3,5.3,6.0,5.3,8.299999999999999
41_1,Khách sạn West Lake - Gần Bãi Dài (West Lake Hotel - Near Bãi Dài Beach),,"D5 street, 17-25-8 lot, Golden bay residential, Cam Lam, Khanh Hoa, Viet Nam, Cam Hải Đông, Nha Trang, Việt Nam, 57000",8.3,8.0,8.3,9.0,7.8,8.6,8.299999999999999
